shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,region,km_median,total_cost
"VCL (Compressor, Bag)",241407,4,0.0,0.0,گلستان,شمال,521.0,0.0
"VCL (Compressor, Bag)",241407,4,0.0,0.0,گیلان,شمال,392.5,0.0
"VCL (Compressor, Bag)",241407,4,0.0,0.0,یزد,شرق,623.0,0.0
WM <=11KG,241013,719,2.0,2.0,آذربایجان شرقی,غرب,696.0,1392.0
WM <=11KG,241013,719,2.0,2.0,آذربایجان غربی,غرب,803.5,1607.0
WM <=11KG,241013,719,2.0,2.0,اردبیل,غرب,698.0,1396.0
WM <=11KG,241013,719,2.0,2.0,اصفهان,مرکز,430.0,860.0
WM <=11KG,241013,719,2.0,2.0,ایلام,غرب,644.0,1288.0
WM <=11KG,241013,719,2.0,2.0,بوشهر,جنوب,1019.0,2038.0
WM <=11KG,241013,719,2.0,2.0,خراسان جنوبی,شرق,1033.0,2066.0
WM <=11KG,241013,719,2.0,2.0,خراسان رضوی,شرق,894.0,1788.0
WM <=11KG,241013,719,2.0,2.0,خراسان شمالی,شرق,700.0,1400.0
WM <=11KG,241013,719,2.0,2.0,خوزستان,جنوب,774.0,1548.0
WM <=11KG,241013,719,2.0,2.0,زنجان,غرب,353.0,706.0
WM <=11KG,241013,719,2.0,2.0,سمنان,شرق,282.0,564.0
WM <=11KG,241013,719,2.0,2.0,سیستان و بلوچستان,شرق,1647.5,3295.0
WM <=11KG,241013,719,2.0,2.0,فارس,جنوب,932.0,1864.0
WM <=11KG,241013,719,2.0,2.0,قزوین,شمال,199.0,398.0
WM <=11KG,241013,719,2.0,2.0,قم,مرکز,128.0,256.0
WM <=11KG,241013,719,2.0,2.0,لرستان,مرکز,414.5,829.0
WM <=11KG,241013,719,2.0,2.0,مازندران,شمال,231.0,462.0
WM <=11KG,241013,719,2.0,2.0,مرکزی,مرکز,249.0,498.0
WM <=11KG,241013,719,2.0,2.0,هرمزگان,جنوب,1261.0,2522.0
WM <=11KG,241013,719,2.0,2.0,همدان,مرکز,299.5,599.0
WM <=11KG,241013,719,2.0,2.0,چهار محال بختیاری,جنوب,531.5,1063.0
WM <=11KG,241013,719,2.0,2.0,کردستان,غرب,485.0,970.0
WM <=11KG,241013,719,2.0,2.0,کرمان,شرق,968.0,1936.0
WM <=11KG,241013,719,2.0,2.0,کرمانشاه,غرب,479.0,958.0
WM <=11KG,241013,719,2.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1776.0
WM <=11KG,241013,719,2.0,2.0,گلستان,شمال,521.0,1042.0
WM <=11KG,241013,719,2.0,2.0,گیلان,شمال,392.5,785.0
WM <=11KG,241013,719,2.0,2.0,یزد,شرق,623.0,1246.0
WM <=11KG,241413,38,0.0,2.0,آذربایجان شرقی,غرب,696.0,0.0
WM <=11KG,241413,38,0.0,2.0,آذربایجان غربی,غرب,803.5,0.0
WM <=11KG,241413,38,0.0,2.0,اردبیل,غرب,698.0,0.0
WM <=11KG,241413,38,0.0,2.0,اصفهان,مرکز,430.0,0.0
WM <=11KG,241413,38,0.0,2.0,ایلام,غرب,644.0,0.0
WM <=11KG,241413,38,0.0,2.0,بوشهر,جنوب,1019.0,0.0
WM <=11KG,241413,38,0.0,2.0,خراسان جنوبی,شرق,1033.0,0.0
WM <=11KG,241413,38,0.0,2.0,خراسان رضوی,شرق,894.0,0.0
WM <=11KG,241413,38,0.0,2.0,خراسان شمالی,شرق,700.0,0.0
WM <=11KG,241413,38,0.0,2.0,خوزستان,جنوب,774.0,0.0
WM <=11KG,241413,38,0.0,2.0,زنجان,غرب,353.0,0.0
WM <=11KG,241413,38,0.0,2.0,سمنان,شرق,282.0,0.0
WM <=11KG,241413,38,0.0,2.0,سیستان و بلوچستان,شرق,1647.5,0.0
WM <=11KG,241413,38,0.0,2.0,فارس,جنوب,932.0,0.0
WM <=11KG,241413,38,0.0,2.0,قزوین,شمال,199.0,0.0
WM <=11KG,241413,38,0.0,2.0,قم,مرکز,128.0,0.0
WM <=11KG,241413,38,0.0,2.0,لرستان,مرکز,414.5,0.0
WM <=11KG,241413,38,0.0,2.0,مازندران,شمال,231.0,0.0
WM <=11KG,241413,38,0.0,2.0,مرکزی,مرکز,249.0,0.0
WM <=11KG,241413,38,0.0,2.0,هرمزگان,جنوب,1261.0,0.0
WM <=11KG,241413,38,0.0,2.0,همدان,مرکز,299.5,0.0
WM <=11KG,241413,38,0.0,2.0,چهار محال بختیاری,جنوب,531.5,0.0
WM <=11KG,241413,38,0.0,2.0,کردستان,غرب,485.0,0.0
WM <=11KG,241413,38,0.0,2.0,کرمان,شرق,968.0,0.0
WM <=11KG,241413,38,0.0,2.0,کرمانشاه,غرب,479.0,0.0
WM <=11KG,241413,38,0.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
WM <=11KG,241413,38,0.0,2.0,گلستان,شمال,521.0,0.0
WM <=11KG,241413,38,0.0,2.0,گیلان,شمال,392.5,0.0
WM <=11KG,241413,38,0.0,2.0,یزد,شرق,623.0,0.0
Without income (GLC.Co),240000,13,1.133578431372549,2.0,آذربایجان شرقی,غرب,696.0,788.9705882352941
Without income (GLC.Co),240000,13,1.133578431372549,2.0,آذربایجان غربی,غرب,803.5,910.8302696078431
Without income (GLC.Co),240000,13,1.133578431372549,2.0,اردبیل,غرب,698.0,791.2377450980392
Without income (GLC.Co),240000,13,1.133578431372549,2.0,اصفهان,مرکز,430.0,487.4387254901961
Without income (GLC.Co),240000,13,1.133578431372549,2.0,ایلام,غرب,644.0,730.0245098039215
Without income (GLC.Co),240000,13,1.133578431372549,2.0,بوشهر,جنوب,1019.0,1155.1164215686274
Without income (GLC.Co),240000,13,1.133578431372549,2.0,خراسان جنوبی,شرق,1033.0,1170.986519607843
Without income (GLC.Co),240000,13,1.133578431372549,2.0,خراسان رضوی,شرق,894.0,1013.4191176470588
Without income (GLC.Co),240000,13,1.133578431372549,2.0,خراسان شمالی,شرق,700.0,793.5049019607843
Without income (GLC.Co),240000,13,1.133578431372549,2.0,خوزستان,جنوب,774.0,877.3897058823529
Without income (GLC.Co),240000,13,1.133578431372549,2.0,زنجان,غرب,353.0,400.1531862745098
Without income (GLC.Co),240000,13,1.133578431372549,2.0,سمنان,شرق,282.0,319.66911764705884
Without income (GLC.Co),240000,13,1.133578431372549,2.0,سیستان و بلوچستان,شرق,1647.5,1867.5704656862745
Without income (GLC.Co),240000,13,1.133578431372549,2.0,فارس,جنوب,932.0,1056.4950980392157
Without income (GLC.Co),240000,13,1.133578431372549,2.0,قزوین,شمال,199.0,225.58210784313724
Without income (GLC.Co),240000,13,1.133578431372549,2.0,قم,مرکز,128.0,145.09803921568627
Without income (GLC.Co),240000,13,1.133578431372549,2.0,لرستان,مرکز,414.5,469.86825980392155
Without income (GLC.Co),240000,13,1.133578431372549,2.0,مازندران,شمال,231.0,261.85661764705884
Without income (GLC.Co),240000,13,1.133578431372549,2.0,مرکزی,مرکز,249.0,282.2610294117647
Without income (GLC.Co),240000,13,1.133578431372549,2.0,هرمزگان,جنوب,1261.0,1429.4424019607843
Without income (GLC.Co),240000,13,1.133578431372549,2.0,همدان,مرکز,299.5,339.5067401960784
Without income (GLC.Co),240000,13,1.133578431372549,2.0,چهار محال بختیاری,جنوب,531.5,602.4969362745098
Without income (GLC.Co),240000,13,1.133578431372549,2.0,کردستان,غرب,485.0,549.7855392156863
Without income (GLC.Co),240000,13,1.133578431372549,2.0,کرمان,شرق,968.0,1097.3039215686274
Without income (GLC.Co),240000,13,1.133578431372549,2.0,کرمانشاه,غرب,479.0,542.9840686274509
Without income (GLC.Co),240000,13,1.133578431372549,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1006.6176470588235
Without income (GLC.Co),240000,13,1.133578431372549,2.0,گلستان,شمال,521.0,590.594362745098
Without income (GLC.Co),240000,13,1.133578431372549,2.0,گیلان,شمال,392.5,444.92953431372547
Without income (GLC.Co),240000,13,1.133578431372549,2.0,یزد,شرق,623.0,706.219362745098
استند,241518,6,0.3737373737373737,2.0,آذربایجان شرقی,غرب,696.0,260.1212121212121
استند,241518,6,0.3737373737373737,2.0,آذربایجان غربی,غرب,803.5,300.2979797979798
استند,241518,6,0.3737373737373737,2.0,اردبیل,غرب,698.0,260.86868686868684
استند,241518,6,0.3737373737373737,2.0,اصفهان,مرکز,430.0,160.7070707070707
استند,241518,6,0.3737373737373737,2.0,ایلام,غرب,644.0,240.68686868686865
استند,241518,6,0.3737373737373737,2.0,بوشهر,جنوب,1019.0,380.8383838383838
استند,241518,6,0.3737373737373737,2.0,خراسان جنوبی,شرق,1033.0,386.07070707070704
استند,241518,6,0.3737373737373737,2.0,خراسان رضوی,شرق,894.0,334.12121212121207
استند,241518,6,0.3737373737373737,2.0,خراسان شمالی,شرق,700.0,261.6161616161616
استند,241518,6,0.3737373737373737,2.0,خوزستان,جنوب,774.0,289.27272727272725
استند,241518,6,0.3737373737373737,2.0,زنجان,غرب,353.0,131.92929292929293
استند,241518,6,0.3737373737373737,2.0,سمنان,شرق,282.0,105.39393939393938
استند,241518,6,0.3737373737373737,2.0,سیستان و بلوچستان,شرق,1647.5,615.7323232323232
استند,241518,6,0.3737373737373737,2.0,فارس,جنوب,932.0,348.3232323232323
استند,241518,6,0.3737373737373737,2.0,قزوین,شمال,199.0,74.37373737373737
استند,241518,6,0.3737373737373737,2.0,قم,مرکز,128.0,47.838383838383834
استند,241518,6,0.3737373737373737,2.0,لرستان,مرکز,414.5,154.9141414141414
استند,241518,6,0.3737373737373737,2.0,مازندران,شمال,231.0,86.33333333333333
استند,241518,6,0.3737373737373737,2.0,مرکزی,مرکز,249.0,93.06060606060605
استند,241518,6,0.3737373737373737,2.0,هرمزگان,جنوب,1261.0,471.28282828282823
استند,241518,6,0.3737373737373737,2.0,همدان,مرکز,299.5,111.93434343434342
استند,241518,6,0.3737373737373737,2.0,چهار محال بختیاری,جنوب,531.5,198.64141414141412
استند,241518,6,0.3737373737373737,2.0,کردستان,غرب,485.0,181.26262626262624
استند,241518,6,0.3737373737373737,2.0,کرمان,شرق,968.0,361.7777777777777
استند,241518,6,0.3737373737373737,2.0,کرمانشاه,غرب,479.0,179.020202020202
استند,241518,6,0.3737373737373737,2.0,کهگیلویه و بویراحمد,جنوب,888.0,331.8787878787879
استند,241518,6,0.3737373737373737,2.0,گلستان,شمال,521.0,194.7171717171717
استند,241518,6,0.3737373737373737,2.0,گیلان,شمال,392.5,146.69191919191917
استند,241518,6,0.3737373737373737,2.0,یزد,شرق,623.0,232.8383838383838
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,آذربایجان شرقی,غرب,696.0,1392.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,آذربایجان غربی,غرب,803.5,1607.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,اردبیل,غرب,698.0,1396.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,اصفهان,مرکز,430.0,860.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,ایلام,غرب,644.0,1288.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,بوشهر,جنوب,1019.0,2038.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,خراسان جنوبی,شرق,1033.0,2066.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,خراسان رضوی,شرق,894.0,1788.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,خراسان شمالی,شرق,700.0,1400.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,خوزستان,جنوب,774.0,1548.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,زنجان,غرب,353.0,706.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,سمنان,شرق,282.0,564.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,سیستان و بلوچستان,شرق,1647.5,3295.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,فارس,جنوب,932.0,1864.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,قزوین,شمال,199.0,398.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,قم,مرکز,128.0,256.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,لرستان,مرکز,414.5,829.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,مازندران,شمال,231.0,462.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,مرکزی,مرکز,249.0,498.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,هرمزگان,جنوب,1261.0,2522.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,همدان,مرکز,299.5,599.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,چهار محال بختیاری,جنوب,531.5,1063.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,کردستان,غرب,485.0,970.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,کرمان,شرق,968.0,1936.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,کرمانشاه,غرب,479.0,958.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1776.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,گلستان,شمال,521.0,1042.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,گیلان,شمال,392.5,785.0
باتری قلمی و نیم قلمی,B-AA-AAA,794,2.0,2.0,یزد,شرق,623.0,1246.0
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,آذربایجان شرقی,غرب,696.0,525.5510204081633
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,آذربایجان غربی,غرب,803.5,606.7244897959184
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,اردبیل,غرب,698.0,527.0612244897959
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,اصفهان,مرکز,430.0,324.6938775510204
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,ایلام,غرب,644.0,486.28571428571433
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,بوشهر,جنوب,1019.0,769.4489795918367
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,خراسان جنوبی,شرق,1033.0,780.0204081632654
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,خراسان رضوی,شرق,894.0,675.061224489796
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,خراسان شمالی,شرق,700.0,528.5714285714287
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,خوزستان,جنوب,774.0,584.4489795918367
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,زنجان,غرب,353.0,266.5510204081633
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,سمنان,شرق,282.0,212.9387755102041
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,سیستان و بلوچستان,شرق,1647.5,1244.030612244898
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,فارس,جنوب,932.0,703.7551020408164
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,قزوین,شمال,199.0,150.265306122449
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,قم,مرکز,128.0,96.6530612244898
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,لرستان,مرکز,414.5,312.98979591836735
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,مازندران,شمال,231.0,174.42857142857144
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,مرکزی,مرکز,249.0,188.02040816326533
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,هرمزگان,جنوب,1261.0,952.1836734693878
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,همدان,مرکز,299.5,226.15306122448982
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,چهار محال بختیاری,جنوب,531.5,401.3367346938776
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,کردستان,غرب,485.0,366.2244897959184
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,کرمان,شرق,968.0,730.9387755102041
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,کرمانشاه,غرب,479.0,361.6938775510204
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,کهگیلویه و بویراحمد,جنوب,888.0,670.5306122448981
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,گلستان,شمال,521.0,393.40816326530614
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,گیلان,شمال,392.5,296.3775510204082
تبلیغاتی (1 ریالی),2012,17,0.7551020408163266,0.7551020408163266,یزد,شرق,623.0,470.42857142857144
تصفیه هوا 450 / 650,241112,6,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,اردبیل,غرب,698.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,اصفهان,مرکز,430.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,ایلام,غرب,644.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,بوشهر,جنوب,1019.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,خراسان شمالی,شرق,700.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,خوزستان,جنوب,774.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,زنجان,غرب,353.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,سمنان,شرق,282.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,سیستان و بلوچستان,شرق,1647.5,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,فارس,جنوب,932.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,قزوین,شمال,199.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,قم,مرکز,128.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,لرستان,مرکز,414.5,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,مازندران,شمال,231.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,مرکزی,مرکز,249.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,هرمزگان,جنوب,1261.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,همدان,مرکز,299.5,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,چهار محال بختیاری,جنوب,531.5,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,کردستان,غرب,485.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,کرمان,شرق,968.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,کرمانشاه,غرب,479.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,گلستان,شمال,521.0,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,گیلان,شمال,392.5,0.0
تصفیه هوا 450 / 650,241112,6,0.0,0.0,یزد,شرق,623.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,آذربایجان شرقی,غرب,696.0,1380.231884057971
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,آذربایجان غربی,غرب,803.5,1593.4142512077294
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,اردبیل,غرب,698.0,1384.19806763285
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,اصفهان,مرکز,430.0,852.7294685990338
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,ایلام,غرب,644.0,1277.111111111111
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,بوشهر,جنوب,1019.0,2020.770531400966
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,خراسان جنوبی,شرق,1033.0,2048.5338164251207
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,خراسان رضوی,شرق,894.0,1772.8840579710145
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,خراسان شمالی,شرق,700.0,1388.1642512077294
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,خوزستان,جنوب,774.0,1534.9130434782608
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,زنجان,غرب,353.0,700.0314009661836
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,سمنان,شرق,282.0,559.231884057971
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,سیستان و بلوچستان,شرق,1647.5,3267.1437198067633
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,فارس,جنوب,932.0,1848.2415458937198
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,قزوین,شمال,199.0,394.6352657004831
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,قم,مرکز,128.0,253.83574879227052
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,لرستان,مرکز,414.5,821.9915458937198
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,مازندران,شمال,231.0,458.0942028985507
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,مرکزی,مرکز,249.0,493.78985507246375
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,هرمزگان,جنوب,1261.0,2500.6787439613527
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,همدان,مرکز,299.5,593.9359903381642
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,چهار محال بختیاری,جنوب,531.5,1054.0132850241546
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,کردستان,غرب,485.0,961.7995169082125
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,کرمان,شرق,968.0,1919.6328502415458
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,کرمانشاه,غرب,479.0,949.9009661835748
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1760.9855072463768
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,گلستان,شمال,521.0,1033.1908212560386
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,گیلان,شمال,392.5,778.3635265700483
مانیتور / نمایشگر تا 32 اینچ,241210,46,1.9830917874396135,2.0,یزد,شرق,623.0,1235.466183574879
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,آذربایجان شرقی,غرب,696.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,آذربایجان غربی,غرب,803.5,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,اردبیل,غرب,698.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,اصفهان,مرکز,430.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,ایلام,غرب,644.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,بوشهر,جنوب,1019.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,خراسان جنوبی,شرق,1033.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,خراسان رضوی,شرق,894.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,خراسان شمالی,شرق,700.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,خوزستان,جنوب,774.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,زنجان,غرب,353.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,سمنان,شرق,282.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,سیستان و بلوچستان,شرق,1647.5,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,فارس,جنوب,932.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,قزوین,شمال,199.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,قم,مرکز,128.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,لرستان,مرکز,414.5,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,مازندران,شمال,231.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,مرکزی,مرکز,249.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,هرمزگان,جنوب,1261.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,همدان,مرکز,299.5,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,چهار محال بختیاری,جنوب,531.5,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,کردستان,غرب,485.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,کرمان,شرق,968.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,کرمانشاه,غرب,479.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,گلستان,شمال,521.0,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,گیلان,شمال,392.5,0.0
مانیتور / نمایشگر تا 32 اینچ,241510,16,0.0,2.0,یزد,شرق,623.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,آذربایجان شرقی,غرب,696.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,آذربایجان غربی,غرب,803.5,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,اردبیل,غرب,698.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,اصفهان,مرکز,430.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,ایلام,غرب,644.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,بوشهر,جنوب,1019.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,خراسان جنوبی,شرق,1033.0,0.0
محصولات شوینده  (طبق ابعاد کارتن ماکرو),241010,4,0.0,0.0,خراسان رضوی,شرق,894.0,0.0
