shipping_group,shipping_group_code,product_code,product_name,product_group,volume_m3,weight_ton,quantity_by_volume,quantity_by_weight,final_qty,loaded_weight_ton,limiting_factor
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420167,LARS- آنژیو کت سایز 20 رنگ صورتی,لوازم پزشکی,0.04032,0.003,458.82936507936506,666.6666666666666,458.82936507936506,1.3764880952380951,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420168,LARS- آنژیوکت سایز 24 رنگ زرد,لوازم پزشکی,0.04032,0.003,458.82936507936506,666.6666666666666,458.82936507936506,1.3764880952380951,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420170,LARS PROVEIN بنفش,لوازم پزشکی,0.04032,0.002,458.82936507936506,1000.0,458.82936507936506,0.9176587301587301,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420174,EXCELENT FINISHING-OP-PERFECT- SIZE S,لوازم پزشکی,0.225,0.0,82.22222222222221,inf,82.22222222222221,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420176,OP-PERFECT- HARIR -SIZE 7,لوازم پزشکی,0.07749,0.004,238.74048264292165,500.0,238.74048264292165,0.9549619305716867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420177,OP-PERFECT- HARIR -SIZE 8,لوازم پزشکی,0.07749,0.004,238.74048264292165,500.0,238.74048264292165,0.9549619305716867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420178,DISPOSABLE AIR CUSHION FACE MASK- ADULT,لوازم پزشکی,0.15139,0.004,122.20093797476716,500.0,122.20093797476716,0.48880375189906866,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420179,WELL LEAD AIR CUSHION MASK- SIZE 5,لوازم پزشکی,0.06075,0.003,304.5267489711934,666.6666666666666,304.5267489711934,0.9135802469135802,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420181,جوراب لیتوتومی استریل,لوازم پزشکی,0.10238,0.003,180.6993553428404,666.6666666666666,180.6993553428404,0.5420980660285212,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420185,ماسک اکسیژن بزرگسال,لوازم پزشکی,0.0925,0.003,200.0,666.6666666666666,200.0,0.6,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420187,گاز طبی کاوه نخ دار 10/10,لوازم پزشکی,0.0636,0.003,290.8805031446541,666.6666666666666,290.8805031446541,0.8726415094339622,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420188,دستکش جراحی لاتکس بدون پودر سایز 7/5,لوازم پزشکی,0.08088,0.003,228.73392680514345,666.6666666666666,228.73392680514345,0.6862017804154303,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420192,HD DISPOSABLE BURETTE (G),لوازم پزشکی,0.08284,0.004,223.3220666344761,500.0,223.3220666344761,0.8932882665379044,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420193,SURGICAL BLADES-SIZE 20,لوازم پزشکی,0.03019,0.003,612.785690626035,666.6666666666666,612.785690626035,1.838357071878105,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420198,پک جراحی استریل A-1) HYSTEROSCOPY),لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420201,OP-PERFECT-GAMATEX-SIZE 7,لوازم پزشکی,0.07749,0.004,238.74048264292165,500.0,238.74048264292165,0.9549619305716867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420203,OP-PERFECT-GAMATEX-SIZE 6/5,لوازم پزشکی,0.07749,0.004,238.74048264292165,500.0,238.74048264292165,0.9549619305716867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420204,NOVA SOFT-LATEX SURGICAL GLOVES-8/0,لوازم پزشکی,0.07089,0.002,260.9676964310904,1000.0,260.9676964310904,0.5219353928621808,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420205,NOVA SOFT-LATEX SURGICAL GLOVES-8/5,لوازم پزشکی,0.07089,0.002,260.9676964310904,1000.0,260.9676964310904,0.5219353928621808,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420208,CONIC-5CM*5M,لوازم پزشکی,0.04118,0.002,449.24720738222436,1000.0,449.24720738222436,0.8984944147644487,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420209,CONIC-6CM*8CM,لوازم پزشکی,0.06106,0.002,302.9806747461513,1000.0,302.9806747461513,0.6059613494923026,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420212,پک جراحی کورتاژ (A-1) استریل,لوازم پزشکی,0.10238,0.003,180.6993553428404,666.6666666666666,180.6993553428404,0.5420980660285212,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420213,پک جراحی استریل GENERAL (A-1),لوازم پزشکی,0.10465,0.003,176.7797419971333,666.6666666666666,176.7797419971333,0.5303392259913999,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420215,HEPARIN CAP YELLOW,لوازم پزشکی,0.05023,0.003,368.3057933505873,666.6666666666666,368.3057933505873,1.104917380051762,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420217,WEBEST-CONIC-INFUSION SET,لوازم پزشکی,0.08512,0.003,217.34022556390977,666.6666666666666,217.34022556390977,0.6520206766917294,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420219,BD CONNECTA REF 394602,لوازم پزشکی,0.009,0.005,2055.5555555555557,400.0,400.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420221,DISPOSABLE SILICON LARYNGEL MASK-SIZE5,لوازم پزشکی,0.13878,0.005,133.30451073641737,400.0,133.30451073641737,0.6665225536820869,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420222,BOYA MEDICAL-BY-MZ-15 SIZE3,لوازم پزشکی,0.05643,0.006,327.83980152401205,333.3333333333333,327.83980152401205,1.9670388091440723,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420223,BOYA MEDICAL-BY-MZ-15 SIZE4,لوازم پزشکی,0.0784,0.006,235.96938775510205,333.3333333333333,235.96938775510205,1.4158163265306123,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420224,BOYA MEDICAL-BY-MZ-15 SIZE5,لوازم پزشکی,0.0784,0.006,235.96938775510205,333.3333333333333,235.96938775510205,1.4158163265306123,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420225,OP-PERFECT- HARIR -SIZE 8/5,لوازم پزشکی,0.07749,0.004,238.74048264292165,500.0,238.74048264292165,0.9549619305716867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420226,OP-PERFECT-GAMATEX NITRILE -BLUE-SIZE L,لوازم پزشکی,0.023,0.005,804.3478260869565,400.0,400.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420230,LARYNGEAL MASK AIRWAY-SIZE3,لوازم پزشکی,0.07936,0.003,233.11491935483872,666.6666666666666,233.11491935483872,0.6993447580645161,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420231,پک جراحی استریل GENERAL (C-1),لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420232,CTR/EYE SPONGE(PVA) ابزار طب پویا,لوازم پزشکی,0.08,0.003,231.25,666.6666666666666,231.25,0.69375,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420233,WEBEST-DISPOSABLE INFUSION SET,لوازم پزشکی,0.08512,0.004,217.34022556390977,500.0,217.34022556390977,0.8693609022556391,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420236,NEOMAX VINYL-SIZE L,لوازم پزشکی,0.023,0.005,804.3478260869565,400.0,400.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420237,NOVASET-INFUSION SET,لوازم پزشکی,0.0637,0.003,290.4238618524333,666.6666666666666,290.4238618524333,0.8712715855572999,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420238,BD-VENFLON-REF393206,لوازم پزشکی,0.03024,0.003,611.7724867724868,666.6666666666666,611.7724867724868,1.8353174603174605,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420239,پک جراحی استریل ارتوپدی-C-1,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420242,پک جراحی استریل-ANGIOGRAPHY-A-1,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420244,پک جراحی استریل-GENERAL (K-1),لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420245,پک جراحی استریل-CESAREAN (D-1),لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420246,پک جراحی استریل- (C-1) CYSTOSCOPY,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420247,پک جراحی استریل- SPINAL (B-1),لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240420248,TRYPAN BLUE BBG ابزار طب پویا,لوازم پزشکی,0.175,0.002,105.71428571428572,1000.0,105.71428571428572,0.21142857142857144,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240520095,BD-VENFLON-REF393202,لوازم پزشکی,0.03024,0.003,611.7724867724868,666.6666666666666,611.7724867724868,1.8353174603174605,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240520098,SURU-آنژیوکت بنفش,لوازم پزشکی,0.04032,0.002,458.82936507936506,1000.0,458.82936507936506,0.9176587301587301,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240520099,ELIAS چوب بستنی,لوازم پزشکی,0.01924,0.003,961.5384615384615,666.6666666666666,666.6666666666666,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620001,سرنگ 2میلی لیتر با سر سوزن-سها,لوازم پزشکی,0.0697,0.003,265.4232424677188,666.6666666666666,265.4232424677188,0.7962697274031565,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620002,سرنگ 5میلی لیتر با سر سوزن-سها,لوازم پزشکی,0.06708,0.004,275.7901013714967,500.0,275.7901013714967,1.1031604054859867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620004,چسب ضد حساسیت 25*9 (12ROLLS) KBM SURGICAL TAPES,لوازم پزشکی,0.02096,0.003,882.6335877862596,666.6666666666666,666.6666666666666,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620009,گاز طبی کاوه -ساده 10*10سانتی متر A-20/16,لوازم پزشکی,0.0636,0.003,290.8805031446541,666.6666666666666,290.8805031446541,0.8726415094339622,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620016,SKINTACKچست لید اسکین تکتF-55,لوازم پزشکی,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620017,پنبه الکل تزریقاتی (اتیل الکل 70 درصد)NEW SAAD,لوازم پزشکی,0.05336,0.003,346.7016491754123,666.6666666666666,346.7016491754123,1.040104947526237,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620018,HENCHAN-DISPOSABLE VINYL EXAM GLOVES-SIZE M,لوازم پزشکی,0.03238,0.004,571.3403335392218,500.0,500.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620021,MEDICAL CREPE PAPER(75/75),لوازم پزشکی,0.03198,0.003,578.4865540963102,666.6666666666666,578.4865540963102,1.7354596622889307,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620022,MEDICAL CREPE PAPER(90/90),لوازم پزشکی,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620024,اسپکلوم پیچی 200PCS نولی پار,لوازم پزشکی,0.09615,0.004,192.40769630785232,500.0,192.40769630785232,0.7696307852314093,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620025,اسپکلوم دلفین 180PCS متوسط,لوازم پزشکی,0.10067,0.004,183.76874937915963,500.0,183.76874937915963,0.7350749975166385,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620026,SURUFLON-I/V CANNULA آنژیو کت سایز 22 رنگ آبی,لوازم پزشکی,0.03571,0.003,518.0621674600952,666.6666666666666,518.0621674600952,1.5541865023802857,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620027,SURUFLON-I/V CANNULA آنژیو کت سایز 20 رنگ صورتی,لوازم پزشکی,0.03571,0.003,518.0621674600952,666.6666666666666,518.0621674600952,1.5541865023802857,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620029,سرنگ لوئر لاک آوا 10 میلی لیتر,لوازم پزشکی,0.05736,0.004,322.5244072524407,500.0,322.5244072524407,1.2900976290097628,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620030,سرنگ لوئر لاک آوا 20 میلی لیتر,لوازم پزشکی,0.05292,0.004,349.5842781557067,500.0,349.5842781557067,1.398337112622827,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620032,سرنگ لوئر لاک آوا 5 میلی لیتر,لوازم پزشکی,0.08692,0.004,212.83939254486884,500.0,212.83939254486884,0.8513575701794754,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620033,WEGO-DISPOSABLE INFUSION SET-20 DROPS/ML,لوازم پزشکی,0.08366,0.004,221.13315802055942,500.0,221.13315802055942,0.8845326320822376,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620070,NOVA SOFT-LATEX SURGICAL GLOVES-7/0,لوازم پزشکی,0.07089,0.002,260.9676964310904,1000.0,260.9676964310904,0.5219353928621808,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620075,DISPOSABLE SILICON LARYNGEL MASK-SIZE3,لوازم پزشکی,0.13878,0.003,133.30451073641737,666.6666666666666,133.30451073641737,0.39991353220925213,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620094,پک جراحی استریل ارتوپدی D-1,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620095,تک پیچ گان جراحی استریل اسپانلیس,لوازم پزشکی,0.10465,0.004,176.7797419971333,500.0,176.7797419971333,0.7071189679885332,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620099,شان لمینه سفید 40*50,لوازم پزشکی,0.1155,0.012,160.17316017316017,166.66666666666666,160.17316017316017,1.922077922077922,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620100,پک جراحی استریل ENT A-1,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240620101,پک جراحی استریل LAPAROSCOPY-B-1,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920102,NOVA SOFT-LATEX SURGICAL GLOVES-6/5,لوازم پزشکی,0.128,0.002,144.53125,1000.0,144.53125,0.2890625,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920103,HD-INTRAVENOUS INFUSION SET,لوازم پزشکی,0.08284,0.003,223.3220666344761,666.6666666666666,223.3220666344761,0.6699661999034283,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920105,WEBEST-INFUSION SET WITH BURETTE,لوازم پزشکی,0.08512,0.003,217.34022556390977,666.6666666666666,217.34022556390977,0.6520206766917294,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920106,OP-PERFECT-GAMATEX-SIZE 8/5,لوازم پزشکی,0.07749,0.004,238.74048264292165,500.0,238.74048264292165,0.9549619305716867,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920109,پک جراحی استریل GENERAL (C-4),لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920113,گاز طبی 5تایی 8 لایه استریل,لوازم پزشکی,0.10238,0.004,180.6993553428404,500.0,180.6993553428404,0.7227974213713616,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920114,HD ONO MED INFUSION SET,لوازم پزشکی,0.08284,0.005,223.3220666344761,400.0,223.3220666344761,1.1166103331723805,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920115,پک جراحی استریل-اندام تحتانی G-1,لوازم پزشکی,0.11025,0.005,167.80045351473922,400.0,167.80045351473922,0.8390022675736961,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920116,گان جراح تک لایه غیر استریل-گرم38-قد120,لوازم پزشکی,0.0132,0.007,1401.5151515151515,285.7142857142857,285.7142857142857,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920117,تک پیچ گان جراح استریل,لوازم پزشکی,0.10465,0.005,176.7797419971333,400.0,176.7797419971333,0.8838987099856666,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920118,کلاه جراح,لوازم پزشکی,0.2208,0.009,83.78623188405797,222.22222222222223,83.78623188405797,0.7540760869565216,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,20240920119,ست راشی دولایه 80*80,لوازم پزشکی,0.1254,0.009,147.5279106858054,222.22222222222223,147.5279106858054,1.3277511961722486,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,35000170001,پودر شیر خشک بدون چربی با درجه معمولی,فراورده های شیری,0.0528,0.025,350.3787878787879,80.0,80.0,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,ENTRO2026029,ENTRO-EN50S5800BT,لوازم خانگی,0.14834,0.0162,124.71349602265067,123.4567901234568,123.4567901234568,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,ENTRO2026030,ENTRO-EN43D1300,لوازم خانگی,0.09646,0.0085,191.78934273273896,235.2941176470588,191.78934273273896,1.6302094132282812,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,ENTRO2026032,ENTRO-ENT55-QBS,لوازم خانگی,0.16152,0.0162,114.53689945517583,123.4567901234568,114.53689945517583,1.8554977711738483,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,100001,Red Tone R300 با میکروفون,لوازم خانگی,0.16703,0.06,110.75854636891576,33.333333333333336,33.333333333333336,2.0,weight
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,102509,SJ3,لوازم خانگی LG,0.06864,0.0,269.5221445221445,inf,269.5221445221445,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,102603,OM4560,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,102606,FH2,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,102607,OJ98,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,102608,CJ98,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103036,IN-APNW50GT3E0,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103136,OD-APUW50GT3E0,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103315,MS94SCR,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103316,MS94WCR,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103319,MS97BCR,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103320,MS97TCR,لوازم خانگی LG,0.096,0.0,192.70833333333334,inf,192.70833333333334,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103324,MG42W,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103326,MG48S,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103333,MS92SCR,لوازم خانگی LG,0.2,0.0,92.5,inf,92.5,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103334,MS92WCR,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103336,MS98BCR,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103337,MS98TCR,لوازم خانگی LG,0.096,0.0,192.70833333333334,inf,192.70833333333334,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103338,MS98WCR,لوازم خانگی LG,0.096,0.0,192.70833333333334,inf,192.70833333333334,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103339,MS96WCR,لوازم خانگی LG,0.1,0.0,185.0,inf,185.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103805,49LJ52700GI,لوازم خانگی LG,0.144,0.0,128.47222222222223,inf,128.47222222222223,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,103806,49LJ55000GI,لوازم خانگی LG,0.144,0.0,128.47222222222223,inf,128.47222222222223,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,104103,D 3.8*5.8,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,104104,E 1.4*3..8,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,104105,A1.4*3.8,لوازم خانگی LG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,111708,KING18RED قرمز,لوازم خانگی SAMSUNG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,111713,QUEEN18TRED قرمز,لوازم خانگی SAMSUNG,0.06,0.0,308.33333333333337,inf,308.33333333333337,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,113838,AR13MSSS(پنل),لوازم خانگی SAMSUNG,0.16,0.0,115.625,inf,115.625,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,114004,FSC1438(لوله),لوازم خانگی SAMSUNG,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,131011,BG26040M,لوازم خانگی,0.125,0.0,148.0,inf,148.0,0.0,volume
کارتن کوچک | 0.3>حجم (m3)=>12 | 0.05>وزن (kg)>2,253002,131039,BRB140,میز JUTTY,0.224,0.0,82.58928571428571,inf,82.58928571428571,0.0,volume
