shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,dest_city,region,km,total_cost
55000 IN & OD,241110,17,0.0,2.0,اردبیل,تازه کندانگوت,غرب,752,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان غربی,پیرانشهر,غرب,798,0.0
55000 IN & OD,241110,17,0.0,2.0,هرمزگان,پارسیان,جنوب,1213,0.0
55000 IN & OD,241110,17,0.0,2.0,اردبیل,پارس آباد مغان,غرب,829,0.0
55000 IN & OD,241110,17,0.0,2.0,اردبیل,بیله سوار,غرب,801,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان جنوبی,بیرجند,شرق,1119,0.0
55000 IN & OD,241110,17,0.0,2.0,کردستان,بیجار,غرب,438,0.0
55000 IN & OD,241110,17,0.0,2.0,قزوین,بوئین زهرا,شمال,155,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان غربی,بوکان,غرب,634,0.0
55000 IN & OD,241110,17,0.0,2.0,بوشهر,بوشهر,جنوب,1065,0.0
55000 IN & OD,241110,17,0.0,2.0,مازندران,بهنمیر,شمال,254,0.0
55000 IN & OD,241110,17,0.0,2.0,مازندران,بهشهر,شمال,348,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,بهبهان,جنوب,910,0.0
55000 IN & OD,241110,17,0.0,2.0,اصفهان,بهارستان,مرکز,445,0.0
55000 IN & OD,241110,17,0.0,2.0,بوشهر,بندرگناوه,جنوب,1019,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان غربی,بندرعباس,غرب,830,0.0
55000 IN & OD,241110,17,0.0,2.0,گیلان,بندر کیاشهر,شمال,410,0.0
55000 IN & OD,241110,17,0.0,2.0,هرمزگان,بندر کنگان,جنوب,1160,0.0
55000 IN & OD,241110,17,0.0,2.0,هرمزگان,بندر عباس,جنوب,1261,0.0
55000 IN & OD,241110,17,0.0,2.0,بوشهر,بندر دیلم,جنوب,976,0.0
55000 IN & OD,241110,17,0.0,2.0,بوشهر,بندر دیر,جنوب,1178,0.0
55000 IN & OD,241110,17,0.0,2.0,هرمزگان,بندر جاسک,جنوب,1571,0.0
55000 IN & OD,241110,17,0.0,2.0,گلستان,بندر ترکمن,شمال,407,0.0
55000 IN & OD,241110,17,0.0,2.0,گیلان,بندر انزلی,شمال,410,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان شرقی,بناب,غرب,653,0.0
55000 IN & OD,241110,17,0.0,2.0,کرمان,بم,شرق,1148,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان جنوبی,بشرویه,شرق,934,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان شرقی,بستان آباد,غرب,623,0.0
55000 IN & OD,241110,17,0.0,2.0,چهار محال بختیاری,بروجن,جنوب,534,0.0
55000 IN & OD,241110,17,0.0,2.0,لرستان,بروجرد,مرکز,370,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان رضوی,بردسکن,شرق,792,0.0
55000 IN & OD,241110,17,0.0,2.0,اصفهان,برخوار,مرکز,397,0.0
55000 IN & OD,241110,17,0.0,2.0,بوشهر,برازجان,جنوب,1005,0.0
55000 IN & OD,241110,17,0.0,2.0,ایلام,بدره,غرب,645,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان شمالی,بجنورد,شرق,734,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان رضوی,بجستان,شرق,880,0.0
55000 IN & OD,241110,17,0.0,2.0,یزد,بافق,شرق,723,0.0
55000 IN & OD,241110,17,0.0,2.0,کرمان,بافت,شرق,1059,0.0
55000 IN & OD,241110,17,0.0,2.0,مازندران,بابلسر,شمال,248,0.0
55000 IN & OD,241110,17,0.0,2.0,مازندران,بابل,شمال,233,0.0
55000 IN & OD,241110,17,0.0,2.0,مازندران,آمل,شمال,204,0.0
55000 IN & OD,241110,17,0.0,2.0,گیلان,آستانه اشرفیه,شمال,394,0.0
55000 IN & OD,241110,17,0.0,2.0,اصفهان,آران بیدگل,مرکز,220,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان شرقی,آذر شهر,غرب,724,0.0
55000 IN & OD,241110,17,0.0,2.0,قزوین,آبیک,شمال,1420,0.0
55000 IN & OD,241110,17,0.0,2.0,اردبیل,آبی بیگلو,غرب,660,0.0
55000 IN & OD,241110,17,0.0,2.0,ایلام,آبدانان,غرب,643,0.0
55000 IN & OD,241110,17,0.0,2.0,فارس,آباده,جنوب,632,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,آبادان,جنوب,886,0.0
55000 IN & OD,241110,17,0.0,2.0,ایلام,ایوان,غرب,637,0.0
55000 IN & OD,241110,17,0.0,2.0,اردبیل,ایلانجیق,غرب,680,0.0
55000 IN & OD,241110,17,0.0,2.0,ایلام,ایلام,غرب,666,0.0
55000 IN & OD,241110,17,0.0,2.0,سیستان و بلوچستان,ایرانشهر,شرق,1498,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,ایذه,جنوب,759,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,اهواز,جنوب,772,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان شرقی,اهر,غرب,723,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,اندیمشک,جنوب,617,0.0
55000 IN & OD,241110,17,0.0,2.0,یزد,انار,شرق,508,0.0
55000 IN & OD,241110,17,0.0,2.0,مازندران,امیر کلا,شمال,240,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,امیدیه,جنوب,900,0.0
55000 IN & OD,241110,17,0.0,2.0,خوزستان,امانیه,جنوب,771,0.0
55000 IN & OD,241110,17,0.0,2.0,لرستان,الیگودرز,مرکز,369,0.0
55000 IN & OD,241110,17,0.0,2.0,لرستان,الشتر,مرکز,483,0.0
55000 IN & OD,241110,17,0.0,2.0,فارس,اقلید فارس,جنوب,675,0.0
55000 IN & OD,241110,17,0.0,2.0,قزوین,اقبالیه,شمال,206,0.0
55000 IN & OD,241110,17,0.0,2.0,اردبیل,اصلاندوز,غرب,830,0.0
55000 IN & OD,241110,17,0.0,2.0,اصفهان,اصفهان,مرکز,430,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان شمالی,اشخانه,شرق,693,0.0
55000 IN & OD,241110,17,0.0,2.0,کرمانشاه,اسلام آباد غرب,غرب,560,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان شرقی,اسکو,غرب,701,0.0
55000 IN & OD,241110,17,0.0,2.0,خراسان شمالی,اسفراین,شرق,707,0.0
55000 IN & OD,241110,17,0.0,2.0,لرستان,ازنا,مرکز,349,0.0
55000 IN & OD,241110,17,0.0,2.0,آذربایجان غربی,ارومیه,غرب,809,0.0
55000 IN & OD,241110,17,0.0,2.0,فارس,ارسنجان,جنوب,810,0.0
55000 IN & OD,241110,17,0.0,2.0,یزد,اردکان,شرق,546,0.0
55000 IN & OD,241110,17,0.0,2.0,اصفهان,اردستان,مرکز,342,0.0
55000 IN & OD,241110,17,0.0,2.0,اردبیل,اردبیل,غرب,635,0.0
55000 IN & OD,241110,17,0.0,2.0,مرکزی,اراک,مرکز,261,0.0
55000 IN & OD,241110,17,0.0,2.0,زنجان,ابهر,غرب,291,0.0
55000 IN & OD,241110,17,0.0,2.0,اصفهان,ابریشم,مرکز,440,0.0
55000 IN & OD,241110,17,0.0,2.0,یزد,ابرکوه,شرق,694,0.0
60000 IN & OD,241111,50,1.1859117011539766,2.0,یزد,یزد,شرق,622,737.6370781177734
60000 IN & OD,241111,50,1.1859117011539766,2.0,کهگیلویه و بویراحمد,یاسوج,جنوب,734,870.4591886470188
60000 IN & OD,241111,50,1.1859117011539766,2.0,بوشهر,ولایت جم,جنوب,1098,1302.1310478670664
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,ورزقان,غرب,728,863.343718440095
60000 IN & OD,241111,50,1.1859117011539766,2.0,همدان,همدان,مرکز,313,371.1903624611947
60000 IN & OD,241111,50,1.1859117011539766,2.0,خوزستان,هفتگل,جنوب,797,945.1716258197193
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,هشترود,غرب,572,678.3414930600746
60000 IN & OD,241111,50,1.1859117011539766,2.0,هرمزگان,هشتبندی,جنوب,1381,1637.7440592936416
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,هریس سراب,غرب,706,837.2536610147075
60000 IN & OD,241111,50,1.1859117011539766,2.0,کرمانشاه,هرسین,غرب,479,568.0517048527548
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,هادی شهر,غرب,799,947.5434492220273
60000 IN & OD,241111,50,1.1859117011539766,2.0,سیستان و بلوچستان,نیک شهر,شرق,1652,1959.1261303063693
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان رضوی,نیشابور,شرق,770,913.152009888562
60000 IN & OD,241111,50,1.1859117011539766,2.0,اردبیل,نیر,غرب,676,801.6763099800881
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,نی ریز,جنوب,968,1147.9625267170493
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,نوشهر,شمال,188,222.9513998169476
60000 IN & OD,241111,50,1.1859117011539766,2.0,لرستان,نورآباد دلفان,مرکز,500,592.9558505769883
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,نور آباد ممسنی,جنوب,833,987.8644470612625
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,نور,شمال,228,270.38786786310664
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان جنوبی,نهبندان,شرق,1294,1534.5697412932457
60000 IN & OD,241111,50,1.1859117011539766,2.0,اردبیل,نمین,غرب,663,786.2594578650865
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,نمک آبرود,شمال,185,219.39366471348566
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,نکاء,شمال,323,383.04947947273445
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان غربی,نقده,غرب,752,891.8055992677904
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,نطنز,مرکز,301,356.95942204734695
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,نشتارود,شمال,209,247.8555455411811
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,نجف آباد,مرکز,446,528.9166187146735
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,نائین,مرکز,438,519.4293251054418
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,میمه,مرکز,301,356.95942204734695
60000 IN & OD,241111,50,1.1859117011539766,2.0,یزد,میبد,شرق,551,653.4373473358411
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,میانه,غرب,512,607.186790990836
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان غربی,میاندوآب,غرب,681,807.6058684858581
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,مورچه خورت,مرکز,396,469.62103365697476
60000 IN & OD,241111,50,1.1859117011539766,2.0,یزد,مهریز,شرق,645,764.913047244315
60000 IN & OD,241111,50,1.1859117011539766,2.0,ایلام,مهران,غرب,750,889.4337758654824
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان غربی,مهاباد,غرب,727,862.157806738941
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,ملکان,غرب,676,801.6763099800881
60000 IN & OD,241111,50,1.1859117011539766,2.0,همدان,ملایر,مرکز,363,430.4859475188935
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان رضوی,مشهد,شرق,894,1060.2050608316551
60000 IN & OD,241111,50,1.1859117011539766,2.0,اردبیل,مشگین شهر,غرب,731,866.9014535435568
60000 IN & OD,241111,50,1.1859117011539766,2.0,خوزستان,مسجد سلیمان,جنوب,749,888.2478641643285
60000 IN & OD,241111,50,1.1859117011539766,2.0,کردستان,مریوان,غرب,601,712.73293239354
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,مرودشت,جنوب,820,972.4475949462608
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,مرند,غرب,743,881.1323939574046
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,مراغه,غرب,637,755.4257536350831
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,محمود آباد,شمال,229,271.57377956426063
60000 IN & OD,241111,50,1.1859117011539766,2.0,مرکزی,محلات,مرکز,249,295.2920135873402
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,مبارکه,مرکز,483,572.7953516573707
60000 IN & OD,241111,50,1.1859117011539766,2.0,خوزستان,ماهشهر,جنوب,885,1049.5318555212693
60000 IN & OD,241111,50,1.1859117011539766,2.0,مرکزی,مامونیه,مرکز,102,120.96299351770561
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان غربی,ماکو,غرب,925,1096.9683235674283
60000 IN & OD,241111,50,1.1859117011539766,2.0,گیلان,لنگرود,شمال,406,481.4801506685145
60000 IN & OD,241111,50,1.1859117011539766,2.0,گیلان,لاهیجان,شمال,391,463.6914751512048
60000 IN & OD,241111,50,1.1859117011539766,2.0,اردبیل,لاهرود,غرب,710,841.9973078193234
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,لامرد,جنوب,1183,1402.9335424651542
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,لارستان,جنوب,1162,1378.029396740921
60000 IN & OD,241111,50,1.1859117011539766,2.0,کرمانشاه,گیلان غرب,غرب,649,769.6566940489308
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,گوگد,مرکز,326,386.6072145761964
60000 IN & OD,241111,50,1.1859117011539766,2.0,گلستان,گنبد کاووس,شمال,549,651.0655239335332
60000 IN & OD,241111,50,1.1859117011539766,2.0,بوشهر,گناوه,جنوب,1019,1208.4440234759022
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان رضوی,گناباد,شرق,926,1098.1542352685824
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,گلوگاه,شمال,372,441.15915282927926
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,گلپایگان,مرکز,335,397.28041988658214
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان رضوی,گلبهار,شرق,866,1026.9995331993437
60000 IN & OD,241111,50,1.1859117011539766,2.0,اردبیل,گرمی,غرب,748,887.0619524631745
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان شمالی,گرمه,شرق,583,691.3865217727683
60000 IN & OD,241111,50,1.1859117011539766,2.0,سمنان,گرمسار,شرق,115,136.37984563270732
60000 IN & OD,241111,50,1.1859117011539766,2.0,گلستان,گرگان,شمال,431,511.1279431973639
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,گراش,جنوب,1777,2107.3650929506166
60000 IN & OD,241111,50,1.1859117011539766,2.0,کهگیلویه و بویراحمد,گچساران,جنوب,888,1053.0895906247313
60000 IN & OD,241111,50,1.1859117011539766,2.0,لرستان,کوهدشت,مرکز,525,622.6036431058377
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,کوهپایه ,مرکز,440,521.8011485077498
60000 IN & OD,241111,50,1.1859117011539766,2.0,گیلان,کوچ اصفهان,شمال,376,445.9027996338952
60000 IN & OD,241111,50,1.1859117011539766,2.0,کرمانشاه,کنگاور,غرب,399,473.17876876043664
60000 IN & OD,241111,50,1.1859117011539766,2.0,سیستان و بلوچستان,کنارک,شرق,1770,2099.0637110425387
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,کلیبر,غرب,789,935.6843322104876
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,کلاردشت,شمال,167,198.0472540927141
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,کلار آباد,شمال,190,225.32322321925557
60000 IN & OD,241111,50,1.1859117011539766,2.0,کرمانشاه,کرمانشاه,غرب,491,582.2826452666025
60000 IN & OD,241111,50,1.1859117011539766,2.0,کرمان,کرمان,شرق,968,1147.9625267170493
60000 IN & OD,241111,50,1.1859117011539766,2.0,همدان,کبودر آهنگ,مرکز,283,335.6130114265754
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان رضوی,کاشمر,شرق,828,981.9348885554926
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,کاشان,مرکز,230,272.75969126541463
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,کازرون,جنوب,915,1085.1092065558885
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,قیروکارزین,جنوب,1039,1232.1622574989817
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,قیر,جنوب,1006,1193.0271713609004
60000 IN & OD,241111,50,1.1859117011539766,2.0,زنجان,قیدار,غرب,353,418.62683050735376
60000 IN & OD,241111,50,1.1859117011539766,2.0,قم,قم,مرکز,128,151.796697747709
60000 IN & OD,241111,50,1.1859117011539766,2.0,قزوین,قزوین(محمدیه),شمال,179,212.27819450656182
60000 IN & OD,241111,50,1.1859117011539766,2.0,قزوین,قزوین,شمال,199,235.99642852964135
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان غربی,قره ضیاالدین,غرب,845,1002.0953874751102
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان جنوبی,قائنات,شرق,1035,1227.4186106943657
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان جنوبی,قائن,شرق,1033,1225.0467872920578
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,قائم شهر,شمال,272,322.56798271388163
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,فیروز آباد,جنوب,932,1105.2697054755063
60000 IN & OD,241111,50,1.1859117011539766,2.0,گیلان,فومن,شمال,388,460.1337400477429
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,فولادشهر,مرکز,464,550.2630293354451
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,فلاورجان,مرکز,447,530.1025304158276
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان رضوی,فریمان,شرق,907,1075.6219129466567
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,فریدونکنار,شمال,237,281.06107317349245
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,فریدونشهر,مرکز,420,498.08291448467014
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,فریدن,مرکز,403,477.9224155650526
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان جنوبی,فردوس,شرق,942,1117.128822487046
60000 IN & OD,241111,50,1.1859117011539766,2.0,چهار محال بختیاری,فارسان,جنوب,563,667.6682877496888
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,علویجه,مرکز,439,520.6152368065957
60000 IN & OD,241111,50,1.1859117011539766,2.0,بوشهر,عسلویه,جنوب,1173,1391.0744254536146
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان شرقی,عجبشیر,غرب,676,801.6763099800881
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,عباس آباد تنکابن,شمال,183,217.02184131117772
60000 IN & OD,241111,50,1.1859117011539766,2.0,مازندران,عباس آباد,شمال,203,240.74007533425726
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان جنوبی,طبس,شرق,849,1006.8390342797261
60000 IN & OD,241111,50,1.1859117011539766,2.0,گیلان,صومعه سرا,شمال,397,470.8069453581287
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,صفاشهر,جنوب,715,847.9268663250932
60000 IN & OD,241111,50,1.1859117011539766,2.0,کرمانشاه,صحنه,غرب,428,507.570208093902
60000 IN & OD,241111,50,1.1859117011539766,2.0,خراسان شمالی,شیروان,شرق,803,952.2870960266432
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,شیراز,جنوب,820,972.4475949462608
60000 IN & OD,241111,50,1.1859117011539766,2.0,آذربایجان غربی,شوط,غرب,892,1057.833237429347
60000 IN & OD,241111,50,1.1859117011539766,2.0,خوزستان,شوشتر,جنوب,687,814.721338692782
60000 IN & OD,241111,50,1.1859117011539766,2.0,چهار محال بختیاری,شهرکرد,جنوب,529,627.3472899104536
60000 IN & OD,241111,50,1.1859117011539766,2.0,اصفهان,شهرضا,مرکز,500,592.9558505769883
60000 IN & OD,241111,50,1.1859117011539766,2.0,فارس,شهر لار,جنوب,1162,1378.029396740921
